date, pm25, pm10, o3, no2, so2, co
2018/9/26, 114, 42, 44, 17, 4, 7
2018/9/27, 121, 32, 17, 13, 4, 7
2018/9/28, 91, 38, , 16, 5, 7
2018/9/29, 91, 42, , 22, 5, 7
2018/9/30, 104, 43, , 20, 5, 7
2018/4/1, 123, 62, 15, 28, 7, 9
2018/4/2, 140, 59, 76, 26, 7, 9
2018/4/3, 134, 47, 67, 21, 6, 7
2018/4/4, 97, 37, 15, 15, 5, 6
2018/4/5, 73, 34, 36, 14, 5, 8
2018/4/6, 76, 68, 36, 19, 5, 7
2018/4/7, 108, 61, 74, 36, 6, 9
2018/4/8, 119, 73, 83, 38, 8, 10
2018/4/9, 140, 50, 51, 23, 6, 7
2018/4/10, 91, 49, 30, 26, 6, 5
2018/4/11, 95, 33, 11, 20, 5, 4
2018/4/12, 70, 23, 10, 16, 4, 4
2018/4/13, 59, 25, 5, 18, 4, 5
2018/4/14, 67, 14, 19, 15, 4, 6
2018/4/15, 73, 57, 21, 19, 4, 5
2018/4/16, 101, 61, , 26, 6, 6
2018/4/17, 123, 72, , 35, 8, 9
2018/4/18, 158, 72, 86, 33, 9, 8
2018/4/19, 153, 60, 33, 33, 7, 6
2018/4/20, 108, 46, 23, 20, 6, 5
2018/4/21, 79, 47, 18, 21, 7, 4
2018/4/22, 95, 39, 17, 18, 5, 5
2018/4/23, 77, 33, 1, 20, 5, 8
2018/4/24, 86, 35, 25, 20, 4, 6
2018/4/25, 93, 58, 4, 39, 5, 9
2018/4/26, 148, 51, 10, 31, 4, 9
2018/4/27, 122, 43, 10, 40, 4, 10
2018/4/28, 113, 53, 33, 31, 7, 6
2018/4/29, 107, 49, 22, 29, 6, 6
2018/4/30, 110, 36, 22, 21, 4, 5
2018/5/1, 80, 36, 69, 15, 4, 5
2018/5/2, 86, 34, 46, 14, 4, 5
2018/5/3, 88, 43, 25, 25, 5, 7
2018/5/4, 94, 43, 38, 19, 6, 4
2018/5/5, 79, 29, 55, 14, 4, 4
2018/5/6, 61, 16, 33, 13, 4, 4
2018/5/7, 45, 27, 25, 21, 4, 5
2018/5/8, 66, 37, 15, 20, 4, 7
2018/5/9, 86, 42, 33, 29, 5, 5
2018/5/10, 85, 50, 36, 24, 6, 5
2018/5/11, 90, 46, 40, 27, 6, 5
2018/5/12, 94, 34, 55, 18, 5, 5
2018/5/13, 78, 29, 65, 18, 4, 5
2018/5/14, 73, 25, 47, 14, 4, 4
2018/5/15, 66, 23, 42, 14, 4, 3
2018/5/16, 65, 25, 47, 17, 4, 4
2018/5/17, 72, 28, 67, 14, 4, 3
2018/5/18, 72, 31, 87, 13, 4, 3
2018/5/19, 80, 24, 62, 11, 4, 2
2018/5/20, 64, 28, 83, 13, 4, 2
2018/5/21, 71, 29, 100, 13, 6, 3
2018/5/22, 78, 43, 130, 16, 6, 5
2018/5/23, 99, 33, 68, 15, 6, 4
2018/5/24, 83, 23, 69, 13, 4, 3
2018/5/25, 60, 20, 63, 11, 4, 3
2018/5/26, 54, 25, 31, 20, 4, 5
2018/5/27, 68, 31, 101, 24, 5, 5
2018/5/28, 82, 31, 58, 27, 6, 5
2018/5/29, 72, 32, 67, 27, 6, 6
2018/5/30, 80, 24, , 15, 5, 4
2018/5/31, 70, 39, 63, 28, 5, 5
2018/6/1, 99, 39, 79, 29, 4, 6
2018/6/2, 99, 38, 39, 26, 4, 6
2018/6/3, 94, 35, 69, 24, 5, 6
2018/6/4, 84, 22, 37, 21, 3, 5
2018/6/5, 67, 12, 13, 13, 3, 4
2018/6/6, 39, 8, 9, 11, 3, 4
2018/6/7, 17, 12, 15, 13, 3, 5
2018/6/8, 38, 14, 24, 12, 3, 5
2018/6/9, 43, 34, 63, 16, 4, 6
2018/6/10, 91, 36, 112, 18, 5, 6
2018/6/11, 103, 47, 27, 26, 5, 7
2018/6/12, 112, 19, 15, 23, 3, 7
2018/6/13, 65, 21, 39, 13, 3, 6
2018/6/14, 61, 19, 28, 16, 3, 6
2018/6/15, 62, 26, 114, 17, 4, 6
2018/6/16, 61, 47, 97, 19, 5, 6
2018/6/17, 107, 41, 100, 9, 5, 6
2018/6/18, 105, 21, 43, 9, 4, 5
2018/6/19, 54, 29, 65, 13, 4, 5
2018/6/20, 72, 30, 58, 15, 4, 5
2018/6/21, 75, 22, 12, 19, 3, 6
2018/6/22, 63, 23, 3, 22, 4, 6
2018/6/23, 59, 21, 22, 16, 5, 5
2018/6/24, 53, 16, 18, 14, 4, 5
2018/6/25, 46, 25, 23, 20, 4, 7
2018/6/26, 61, 27, 71, 17, 5, 6
2018/6/27, 72, 26, 61, 13, 5, 5
2018/6/28, 71, 27, 74, 10, 4, 5
2018/6/29, 71, 22, 37, 10, 4, 5
2018/6/30, 66, 24, 51, 10, 4, 5
2018/1/1, 168, 86, 22, 45, 10, 12
2018/1/2, 172, 83, 69, 41, 12, 12
2018/1/3, 171, 74, 27, 40, 10, 11
2018/1/4, 142, 45, 5, 23, 8, 10
2018/1/5, 95, 29, 1, 16, 4, 11
2018/1/6, 60, 29, 3, 23, 5, 10
2018/1/7, 49, 24, 2, 18, 5, 11
2018/1/8, 47, 49, 21, 20, 6, 10
2018/1/9, 127, 34, 23, 26, 7, 7
2018/1/10, 80, 26, 32, 24, 7, 6
2018/1/11, 72, 28, 33, 26, 7, 6
2018/1/12, 79, 36, 27, 34, 10, 7
2018/1/13, 93, 57, 39, 44, 10, 9
2018/1/14, 145, 63, 38, 54, 10, 13
2018/1/15, 152, 73, 42, 66, 9, 13
2018/1/16, 176, 87, 67, 69, 12, 14
2018/1/17, 184, 99, 12, 88, 11, 17
2018/1/18, 213, 97, 27, 71, 13, 14
2018/1/19, 179, 96, 9, 59, 12, 12
2018/1/20, 176, 78, 28, 46, 10, 9
2018/1/21, 159, 88, 44, 34, 9, 13
2018/1/22, 175, 68, 9, 30, 7, 11
2018/1/23, 158, 71, 31, 33, 9, 9
2018/1/24, 154, 58, 43, 29, 8, 6
2018/1/25, 131, 45, 5, 22, 7, 8
2018/1/26, 95, 43, 8, 20, 6, 7
2018/1/27, 107, 35, 4, 16, 6, 8
2018/1/28, 85, 24, 9, 15, 5, 7
2018/1/29, 70, 33, 17, 17, 4, 7
2018/1/30, 97, 17, 13, 15, 4, 8
2018/1/31, 61, 54, 36, 19, 7, 7
2018/2/1, 145, 46, 27, 18, 7, 7
2018/2/2, 135, 45, 44, 17, 8, 6
2018/2/3, 124, 46, 28, 16, 7, 4
2018/2/4, 106, 63, 35, 15, 7, 4
2018/2/5, 105, 36, 38, 23, 7, 6
2018/2/6, 111, 41, 24, 29, 8, 6
2018/2/7, 125, 44, 45, 26, 8, 6
2018/2/8, 133, 55, 11, 40, 8, 6
2018/2/9, 153, 65, 25, 22, 5, 7
2018/2/10, 164, 56, 43, 16, 6, 6
2018/2/11, 154, 49, 44, 14, 5, 5
2018/2/12, 126, 51, 57, 24, 6, 6
2018/2/13, 126, 48, 57, 28, 6, 6
2018/2/14, 113, 49, 45, 31, 5, 7
2018/2/15, 111, 73, 18, 31, 8, 10
2018/2/16, 211, 59, 32, 19, 5, 7
2018/2/17, 142, 37, 40, 14, 5, 6
2018/2/18, 106, 40, 54, 16, 5, 6
2018/2/19, 111, 43, 27, 19, 5, 6
2018/2/20, 90, 33, 12, 13, 4, 7
2018/2/21, 89, 22, 12, 10, , 8
2018/2/22, 41, 13, 16, 13, 4, 7
2018/2/23, 46, 33, 7, 22, 4, 9
2018/2/24, 87, 22, 13, 16, 4, 8
2018/2/25, 66, 30, 27, 16, 5, 7
2018/2/26, 87, 31, 42, 22, 6, 6
2018/2/27, 81, 32, 25, 35, 6, 8
2018/2/28, 94, 54, 47, 36, 8, 10
2018/3/1, 124, 47, 34, 24, 7, 6
2018/3/2, 116, 37, , 19, 5, 6
2018/3/3, 85, 32, 1, 15, 4, 5
2018/3/4, 78, 31, 10, 18, 5, 5
2018/3/5, 77, 52, 9, 24, 5, 8
2018/3/6, 109, 44, 45, 21, 6, 6
2018/3/7, 98, 15, , 13, 4, 6
2018/3/8, 43, 29, , 17, 5, 6
2018/3/9, 72, 39, , 32, 7, 7
2018/3/10, 102, 61, , 43, 9, 9
2018/3/11, 152, 49, 56, 39, 9, 7
2018/3/12, 107, 47, 53, 35, 9, 7
2018/3/13, 102, 42, 26, 32, 8, 7
2018/3/14, 88, 49, 19, 39, 7, 9
2018/3/15, 121, 71, 40, 53, 9, 11
2018/3/16, 161, 50, 32, 30, 6, 7
2018/3/17, 103, 46, 31, 25, 6, 7
2018/3/18, 89, 43, 14, 32, 6, 8
2018/3/19, 96, 17, 32, 14, 4, 9
2018/3/20, 51, 22, 45, 18, 5, 8
2018/3/21, 69, 43, 42, 34, 6, 8
2018/3/22, 101, 72, 108, 51, 11, 11
2018/3/23, 153, 62, 50, 39, 9, 9
2018/3/24, 121, 60, 34, 33, 9, 9
2018/3/25, 127, 62, 50, 37, 6, 11
2018/3/26, 145, 42, 20, 29, 5, 11
2018/3/27, 116, 66, 98, 32, 7, 11
2018/3/28, 157, 56, 72, 24, 7, 9
2018/3/29, 128, 62, , 38, 7, 10
2018/3/30, 141, 48, , 30, 7, 8
2018/3/31, 99, 57, 15, 27, 7, 8
2017/10/1, 77, 32, , 18, 5, 7
2017/10/2, 67, 27, , 16, 5, 6
2017/10/3, 58, 29, , 21, 5, 6
2017/10/4, 78, 27, , 19, 3, 7
2017/10/5, 73, 31, , 20, 4, 8
2017/10/6, 84, 35, , 19, 5, 7
2017/10/7, 90, 38, , 23, 4, 8
2017/10/8, 95, 36, 25, 21, 5, 7
2017/10/9, 80, 23, 36, 22, 4, 6
2017/10/10, 56, 37, 52, 28, 6, 8
2017/10/11, 80, 47, 42, 17, 6, 8
2017/10/12, 101, 28, 43, 13, 5, 8
2017/10/13, 68, 27, 27, 13, 4, 7
2017/10/14, 65, 11, 24, 12, 3, 7
2017/10/15, 33, 9, 11, 16, 4, 8
2017/10/16, 30, 16, 11, 17, 4, 8
2017/10/17, 36, 20, 30, 17, 4, 8
2017/10/18, 54, 20, 22, 15, 4, 7
2017/10/19, 58, 18, 27, 13, 3, 7
2017/10/20, 50, 27, 37, 15, 4, 7
2017/10/21, 69, 44, 58, 20, 6, 8
2017/10/22, 100, 60, 51, 24, 7, 10
2017/10/23, 144, 61, 51, 31, 7, 10
2017/10/24, 151, 72, 82, 39, 8, 9
2017/10/25, 161, 67, 68, 45, 7, 10
2017/10/26, 155, 56, 67, 32, 8, 8
2017/10/27, 136, 58, 67, 27, 8, 8
2017/10/28, 146, 50, 61, 16, 6, 6
2017/10/29, 112, 54, 60, 17, 7, 6
2017/10/30, 135, 49, 63, 25, 6, 7
2017/10/31, 122, 58, 66, 43, 7, 9
2017/11/1, 147, 60, 66, 46, 8, 10
2017/11/2, 143, 49, 26, 27, 7, 7
2017/11/3, 120, 56, 64, 17, 8, 7
2017/11/4, 147, 82, 69, 19, 8, 9
2017/11/5, 166, 53, 43, 26, 8, 7
2017/11/6, 136, 35, 15, 21, 4, 7
2017/11/7, 81, 20, 6, 20, 4, 6
2017/11/8, 60, 47, , 28, 4, 8
2017/11/9, 111, 57, , 37, 6, 11
2017/11/10, 145, 53, , 29, 7, 10
2017/11/11, 129, 51, , 26, 6, 9
2017/11/12, 127, 43, , 25, 5, 9
2017/11/13, 99, 35, 7, 20, 3, 9
2017/11/14, 75, 25, , 19, 3, 10
2017/11/15, 73, 48, , 32, 6, 11
2017/11/16, 104, 51, 12, 43, 8, 10
2017/11/17, 112, 37, 3, 23, 5, 11
2017/11/18, 77, 16, , 15, 4, 10
2017/11/19, 51, 12, , 16, 4, 8
2017/11/20, 47, 22, 10, 18, 4, 8
2017/11/21, 62, 26, 1, 18, 5, 9
2017/11/22, 79, 54, 14, 27, 9, 9
2017/11/23, 128, 43, 17, 22, 5, 8
2017/11/24, 93, 39, 17, 20, 5, 9
2017/11/25, 100, 36, 11, 21, 5, 9
2017/11/26, 89, 35, 11, 23, 5, 9
2017/11/27, 78, 42, 14, 29, 6, 10
2017/11/28, 96, 43, 13, 28, 8, 12
2017/11/29, 101, 38, 10, 20, 7, 11
2017/11/30, 89, 22, 27, 16, 5, 12
2017/12/1, 58, 27, 27, 17, 5, 9
2017/12/2, 61, 37, 33, 23, 7, 10
2017/12/3, 82, 41, 24, 18, 7, 10
2017/12/4, 95, 43, 31, 18, 6, 8
2017/12/5, 106, 51, 31, 26, 7, 7
2017/12/6, 128, 62, 21, 31, 9, 9
2017/12/7, 154, 50, 41, 15, 8, 6
2017/12/8, 129, 60, 46, 23, 10, 7
2017/12/9, 154, 73, 26, 38, 14, 10
2017/12/10, 162, 49, 47, 25, 10, 8
2017/12/11, 122, 52, 38, 33, 10, 8
2017/12/12, 133, 65, 16, 38, 11, 10
2017/12/13, 161, 99, 69, 44, 27, 10
2017/12/14, 168, 31, 5, 18, 6, 11
2017/12/15, 82, 19, 7, 15, 5, 10
2017/12/16, 58, 46, 24, 15, 7, 8
2017/12/17, 124, 53, 35, 22, 8, 8
2017/12/18, 134, 43, 35, 20, 9, 7
2017/12/19, 107, 36, 33, 24, 9, 7
2017/12/20, 94, 37, 33, 34, 9, 9
2017/12/21, 99, 65, 35, 54, 13, 13
2017/12/22, 146, 72, 15, 62, 14, 14
2017/12/23, 166, 67, 40, 37, 13, 12
2017/12/24, 151, 58, 45, 34, 11, 11
2017/12/25, 150, 66, 44, 53, 12, 12
2017/12/26, 160, 71, 52, 51, 13, 9
2017/12/27, 167, 73, 16, 53, 12, 9
2017/12/28, 170, 64, 40, 41, 8, 8
2017/12/29, 154, 62, 28, 30, 9, 7
2017/12/30, 145, 49, 44, 18, 7, 8
2017/12/31, 122, 71, 31, 33, 9, 10
2017/7/1, 50, 19, , 17, 3, 6
2017/7/2, 47, 24, 3, 22, 4, 6
2017/7/3, 56, 27, 21, 24, 5, 7
2017/7/4, 63, 31, 31, 23, 6, 7
2017/7/5, 66, 23, 22, 21, 6, 7
2017/7/6, 59, 18, 16, 19, 4, 6
2017/7/7, 46, 22, 14, 21, 5, 7
2017/7/8, 53, 26, 31, 17, 4, 6
2017/7/9, 55, 22, 24, 18, 4, 6
2017/7/10, 56, 19, 28, 18, 4, 6
2017/7/11, 53, 34, 59, 28, 7, 7
2017/7/12, 81, 32, 68, 24, 6, 7
2017/7/13, 74, 29, 56, 18, 7, 6
2017/7/14, 60, 28, 30, 19, 5, 6
2017/7/15, 58, 16, 16, 15, 4, 6
2017/7/16, 45, 15, 4, 16, 4, 6
2017/7/17, 43, 14, 1, 18, 3, 6
2017/7/18, 32, 26, 23, 22, 5, 8
2017/7/19, 58, 28, 45, 23, 6, 8
2017/7/20, 63, 31, 27, 31, 5, 9
2017/7/21, 76, 29, 54, 22, 5, 7
2017/7/22, 65, 24, 10, 20, 5, 7
2017/7/23, 61, 20, 33, 21, 4, 7
2017/7/24, 51, 30, 83, 24, 5, 8
2017/7/25, 75, 41, 111, 34, 5, 9
2017/7/26, 99, 26, 37, 24, 4, 7
2017/7/27, 68, 34, 86, 26, 5, 8
2017/7/28, 84, 53, 98, 32, 7, 9
2017/7/29, 125, 54, 77, 25, 6, 9
2017/7/30, 135, 47, 81, 22, 6, 9
2017/7/31, 119, 43, 105, 19, 5, 7
2017/8/1, 95, 28, 20, 24, 4, 6
2017/8/2, 66, 30, 11, 25, 4, 6
2017/8/3, 66, 39, 29, 25, 7, 6
2017/8/4, 79, 34, 44, 21, 6, 6
2017/8/5, 67, 31, 58, 15, 6, 6
2017/8/6, 70, 24, 71, 11, 4, 5
2017/8/7, 63, 20, 40, 11, 4, 5
2017/8/8, 54, 20, 49, 10, 4, 5
2017/8/9, 57, 29, 33, 16, 5, 6
2017/8/10, 67, 28, 21, 19, 4, 6
2017/8/11, 69, 25, 44, 12, 4, 5
2017/8/12, 62, 22, 36, 10, 4, 5
2017/8/13, 56, 22, 52, 11, 5, 5
2017/8/14, 58, 22, 40, 13, 4, 5
2017/8/15, 58, 21, 49, 12, 4, 4
2017/8/16, 54, 27, 72, 16, 5, 5
2017/8/17, 70, 36, 98, 20, 7, 7
2017/8/18, 85, 30, 77, 19, 6, 6
2017/8/19, 76, 36, 62, 21, 8, 6
2017/8/20, 85, 43, 66, 23, 7, 7
2017/8/21, 92, 48, 55, 22, 7, 7
2017/8/22, 107, 18, 14, 16, 3, 6
2017/8/23, 51, 21, 25, 14, 4, 6
2017/8/24, 48, 28, , 22, 5, 7
2017/8/25, 73, 24, , 16, 4, 6
2017/8/26, 65, 19, , 13, 3, 5
2017/8/27, 37, 17, 7, 16, 3, 6
2017/8/28, 39, 28, 56, 22, 5, 7
2017/8/29, 66, 42, 79, 21, 7, 8
2017/8/30, 93, 43, 10, 14, 5, 8
2017/8/31, 94, 34, 39, 16, 4, 8
2017/9/1, 84, 49, 59, 24, 5, 9
2017/9/2, 111, 51, 89, 22, 4, 9
2017/9/3, 105, 45, 11, 23, 4, 9
2017/9/4, 90, 39, 19, 22, 5, 9
2017/9/5, 77, 24, , 20, 3, 8
2017/9/6, 70, , , , , 
2017/9/11, 129, 42, 50, 22, 5, 9
2017/9/12, 92, 33, 42, 15, 4, 9
2017/9/13, 83, 30, 37, 13, 3, 9
2017/9/14, 75, 41, 67, 22, 5, 10
2017/9/15, 97, 50, 93, 31, 7, 11
2017/9/16, 117, 59, 110, 29, 9, 11
2017/9/17, 143, 61, 131, 25, 10, 11
2017/9/18, 148, 50, 100, 18, 7, 8
2017/9/19, 111, 56, 119, 29, 8, 7
2017/9/20, 127, 57, 101, 30, 6, 7
2017/9/21, 129, 42, 57, 25, 9, 6
2017/9/22, 80, 36, 39, 21, 7, 6
2017/9/23, 80, 29, 28, 17, 6, 5
2017/9/24, 64, 16, 21, 14, 5, 4
2017/9/25, 40, 37, 100, 22, 7, 6
2017/9/26, 80, 55, 146, 31, 8, 8
2017/9/27, 120, 69, 144, 26, 8, 9
2017/9/28, 129, 32, 53, 24, 8, 5
2017/9/29, 62, 45, 25, 27, 6, 7
2017/9/30, 100, 37, , 25, 6, 7
2017/4/1, 87, 41, 72, 34, 6, 6
2017/4/2, 102, 60, 81, 32, 8, 6
2017/4/3, 137, 46, 60, 24, 7, 6
2017/4/4, 102, 44, , 27, 5, 6
2017/4/5, 91, 50, , 37, 6, 9
2017/4/6, 107, 50, , 34, 9, 7
2017/4/7, 103, 38, 8, 25, 6, 7
2017/4/8, 76, 29, 11, 23, 6, 6
2017/4/9, 70, 37, 7, 24, 5, 7
2017/4/10, 71, 45, 3, 22, 5, 9
2017/4/11, 100, 25, 11, 18, 4, 9
2017/4/12, 68, 31, , 22, 4, 8
2017/4/13, 84, 60, , 39, 9, 11
2017/4/14, 139, 55, , 42, 9, 10
2017/4/15, 99, 46, , 31, 7, 9
2017/4/16, 99, 45, , 27, 6, 9
2017/4/17, 104, 47, , 35, 8, 10
2017/4/18, 115, 55, 3, 35, 6, 9
2017/4/19, 115, 38, 12, 27, 4, 7
2017/4/20, 70, 34, 19, 25, 4, 6
2017/4/21, 75, 38, 38, 19, 4, 5
2017/4/22, 83, 44, 27, 30, 5, 6
2017/4/23, 98, 64, 18, 41, 7, 9
2017/4/24, 143, 71, 15, 45, 6, 10
2017/4/25, 147, 53, 15, 35, 6, 9
2017/4/26, 104, 20, 26, 21, 3, 7
2017/4/27, 48, 47, 83, 27, 5, 6
2017/4/28, 105, 71, 108, 53, 7, 11
2017/4/29, 157, 60, 102, 24, 7, 8
2017/4/30, 119, 45, 33, 21, 5, 7
2017/5/1, 84, 38, , 22, 5, 7
2017/5/2, 75, 29, , 19, 4, 6
2017/5/3, 65, 37, , 37, 3, 10
2017/5/4, 81, 40, 73, 35, 6, 10
2017/5/5, 85, 57, 98, 36, 5, 11
2017/5/6, 124, 44, 53, 25, 4, 8
2017/5/7, 93, 43, 34, 26, 4, 8
2017/5/8, 83, 34, 56, 34, 3, 9
2017/5/9, 83, 86, 132, 48, 13, 13
2017/5/10, 165, 65, 101, 28, 9, 8
2017/5/11, 131, 34, 32, 29, 6, 7
2017/5/12, 70, 46, 22, 36, 10, 8
2017/5/13, 103, 54, , 32, 9, 8
2017/5/14, 122, 27, , 20, 4, 6
2017/5/15, 60, 19, 42, 19, 3, 6
2017/5/16, 51, 49, 80, 34, 5, 9
2017/5/17, 123, 60, 94, 36, 7, 8
2017/5/18, 129, 44, 41, 34, 6, 7
2017/5/19, 96, 40, 23, 31, 4, 8
2017/5/20, 101, 45, 52, 31, 6, 8
2017/5/21, 94, 43, 24, 35, 5, 9
2017/5/22, 92, 47, 61, 29, 5, 8
2017/5/23, 88, 23, 12, 23, 4, 8
2017/5/24, 54, 28, 46, 21, 5, 9
2017/5/25, 75, 47, 42, 26, 6, 8
2017/5/26, 117, 42, 60, 23, 5, 8
2017/5/27, 110, 54, 111, 35, 8, 9
2017/5/28, 119, 58, 125, 22, 7, 8
2017/5/29, 126, 37, 53, 23, 6, 7
2017/5/30, 80, 38, 75, 20, 5, 6
2017/5/31, 83, 30, 45, 14, 4, 6
2017/6/1, 65, 38, 41, 22, 4, 6
2017/6/2, 76, 32, 63, 25, 4, 7
2017/6/3, 71, 34, 32, 23, 4, 6
2017/6/4, 68, 28, 27, 17, 3, 5
2017/6/5, 62, 26, 36, 15, 4, 4
2017/6/6, 67, 29, 45, 22, 3, 6
2017/6/7, 64, 26, 31, 20, 5, 5
2017/6/8, 57, 30, 1, 26, 6, 6
2017/6/9, 67, 27, 19, 18, 6, 5
2017/6/10, 50, 38, 89, 17, 4, 5
2017/6/11, 71, 21, 22, 18, 5, 5
2017/6/12, 49, 28, 30, 22, 6, 6
2017/6/13, 60, 30, 16, 28, 4, 7
2017/6/14, 69, 43, 40, 21, 5, 7
2017/6/15, 75, 25, 20, 23, 3, 7
2017/6/16, 61, 25, 28, 28, 3, 8
2017/6/17, 67, 31, 4, 24, 3, 8
2017/6/18, 77, 39, 14, 29, 3, 10
2017/6/19, 89, 31, 33, 25, 5, 8
2017/6/20, 66, 36, 34, 24, 4, 7
2017/6/21, 65, 33, 21, 23, 4, 7
2017/6/22, 70, 24, 28, 18, 3, 5
2017/6/23, 53, 22, 10, 18, 4, 6
2017/6/24, 53, 19, , 14, 4, 5
2017/6/25, 46, 22, 33, 12, 3, 5
2017/6/26, 42, 23, 38, 12, 4, 5
2017/6/27, 45, 25, 40, 16, 5, 6
2017/6/28, 56, 22, 5, 15, 5, 6
2017/6/29, 59, 23, , 17, 5, 6
2017/6/30, 59, 19, , 17, 4, 6
2017/1/2, 161, 94, , 61, 9, 15
2017/1/3, 169, 82, 29, 54, 8, 10
2017/1/4, 158, 120, 2, 89, 10, 18
2017/1/5, 206, 87, 26, 63, 7, 14
2017/1/6, 162, 68, 18, 55, 9, 10
2017/1/7, 149, 68, , 41, 7, 14
2017/1/8, 154, 44, 43, 32, 5, 13
2017/1/9, 113, 66, 32, 48, 8, 12
2017/1/10, 160, 72, , 43, 7, 14
2017/1/11, 161, 52, , 23, 4, 13
2017/1/12, 104, 14, , 24, 3, 10
2017/1/13, 47, 20, , 26, 3, 9
2017/1/14, 79, 24, , 25, 3, 11
2017/1/15, 86, 38, , 27, 3, 11
2017/1/16, 105, 33, , 23, 3, 11
2017/1/17, 97, 46, , 24, 4, 13
2017/1/18, 114, 38, , 18, 5, 12
2017/1/19, 109, 34, 31, 17, 4, 8
2017/1/20, 77, 60, 51, 17, 6, 9
2017/1/21, 151, 54, 46, 23, 6, 8
2017/1/22, 135, 52, 47, 32, 6, 10
2017/1/23, 132, 57, 42, 33, 6, 10
2017/1/24, 142, 66, 58, 31, 6, 11
2017/1/25, 151, 63, 60, 27, 5, 11
2017/1/26, 153, 61, 50, 23, 5, 9
2017/1/27, 132, 87, 37, 23, 9, 8
2017/1/28, 169, 42, , 22, 4, 7
2017/1/29, 106, 34, , 16, 3, 9
2017/1/30, 104, 42, , 13, 3, 10
2017/1/31, 119, 23, , 14, 4, 10
2017/2/1, 79, , , 17, 3, 10
2017/2/2, 102, 45, , 20, 4, 9
2017/2/3, 132, 58, , 30, 5, 9
2017/2/4, 156, 42, , 21, 4, 9
2017/2/5, 123, 55, 51, 24, 5, 9
2017/2/6, 120, 60, 51, 25, 6, 8
2017/2/7, 148, 41, 29, 22, 4, 9
2017/2/8, 97, 32, 35, 14, 5, 8
2017/2/9, 85, 64, 45, 15, 9, 9
2017/2/10, 155, 62, 50, 17, 8, 8
2017/2/11, 144, 63, 55, 28, 10, 9
2017/2/12, 150, 69, 47, 45, 8, 12
2017/2/13, 149, 70, 84, 44, 8, 11
2017/2/14, 154, 60, 71, 46, 11, 11
2017/2/15, 140, 55, 46, 42, 9, 9
2017/2/16, 131, 69, 10, 71, 10, 11
2017/2/17, 158, 74, , 67, 10, 11
2017/2/18, 163, 65, , 27, 6, 8
2017/2/19, 156, 57, , 37, 7, 9
2017/2/20, 130, 40, , 31, 7, 7
2017/2/21, 88, 45, , 36, 7, 9
2017/2/22, 99, 28, 7, 18, 4, 8
2017/2/23, 73, 25, 13, 18, 4, 7
2017/2/24, 82, 28, 22, 18, 3, 7
2017/2/25, 64, 46, 34, 22, 5, 8
2017/2/26, 106, 50, 10, 33, 8, 9
2017/2/27, 132, 72, 28, 47, 11, 11
2017/2/28, 162, 60, 6, 30, 8, 10
2017/3/1, 144, 48, 46, 32, 7, 9
2017/3/2, 110, 70, 2, 48, 13, 10
2017/3/3, 157, 69, , 49, 13, 8
2017/3/4, 147, 62, , 35, 8, 7
2017/3/5, 128, 50, , 23, 5, 8
2017/3/6, 94, 35, , 22, 3, 8
2017/3/7, 95, 37, , 23, 4, 8
2017/3/8, 121, 64, 8, 30, 4, 9
2017/3/9, 137, 61, 3, 34, 4, 12
2017/3/10, 129, 45, 2, 30, 3, 11
2017/3/11, 104, 58, 11, 39, 5, 9
2017/3/12, 126, 60, 5, 43, 8, 9
2017/3/13, 114, 32, 13, 25, 4, 8
2017/3/14, 72, 43, 15, 29, 5, 8
2017/3/15, 106, 61, 5, 33, 5, 10
2017/3/16, 136, 51, 8, 35, 6, 9
2017/3/17, 117, 60, 1, 38, 6, 10
2017/3/18, 129, 48, , 36, 4, 11
2017/3/19, 89, 59, , 44, 5, 11
2017/3/20, 133, 60, , 33, 5, 14
2017/3/21, 124, 45, , 44, 4, 10
2017/3/22, 108, 54, , 38, 5, 10
2017/3/23, 128, 52, , 38, 7, 9
2017/3/24, 102, 22, , 22, 3, 9
2017/3/25, 60, 39, , 24, 4, 7
2017/3/26, 75, 46, , 33, 6, 8
2017/3/27, 97, 61, , 46, 9, 9
2017/3/28, 123, 60, , 38, 6, 8
2017/3/29, 124, 57, , 36, 6, 7
2017/3/30, 118, 35, 14, 28, 4, 8
2017/3/31, 71, 42, 56, 21, 4, 5
2016/10/1, 100, 37, 24, 17, 4, 8
2016/10/2, 87, 29, 27, 20, 3, 7
2016/10/3, 72, 44, 35, 19, 4, 8
2016/10/4, 104, 50, 40, 19, 5, 8
2016/10/5, 119, 55, 40, 12, 5, 9
2016/10/6, 127, 42, 35, 11, 4, 9
2016/10/7, 102, 30, 26, 10, 5, 8
2016/10/8, 73, 46, 30, 10, 3, 8
2016/10/9, 103, 41, 45, 9, 4, 8
2016/10/10, 101, 43, 39, 11, 5, 9
2016/10/11, 101, 44, 28, 14, 3, 9
2016/10/12, 90, 31, 29, 15, 4, 9
2016/10/13, 73, 33, 31, 14, 3, 9
2016/10/14, 75, 40, 35, 15, 3, 9
2016/10/15, 99, 42, 34, 13, 4, 9
2016/10/16, 102, 50, 28, 13, 4, 10
2016/10/17, 117, 33, 10, 11, 2, 10
2016/10/18, 72, 21, 7, 14, 2, 9
2016/10/19, 45, 33, 35, 17, 3, 10
2016/10/20, 74, 31, 14, 17, 5, 8
2016/10/21, 69, 52, 47, 28, 6, 10
